,ID,label
43921,179230,0
43922,179231,0
43923,179232,1
43924,179233,0
43925,179234,0
43926,179235,0
43927,179236,0
43928,179237,0
43929,179238,0
43930,179239,0
43931,179240,0
43932,179241,0
43933,179242,0
43934,179243,1
43935,179244,0
43936,179245,0
43937,179246,0
43938,179247,0
43939,179248,1
43940,179249,0
43941,179250,0
43942,179251,0
43943,179252,1
43944,179253,0
43945,179254,0
43946,179255,0
43947,179256,0
43948,179257,0
43949,179258,0
43950,179259,0
43951,179260,0
43952,179261,1
43953,179262,0
43954,179263,0
43955,179264,0
43956,179265,0
43957,179266,0
43958,179267,0
43959,179268,0
43960,179269,1
43961,179270,0
43962,179271,1
43963,179272,0
43964,179273,0
43965,179274,0
43966,179275,0
43967,179276,0
43968,179277,0
43969,179278,0
43970,179279,0
43971,179280,0
43972,179281,0
43973,179282,1
43974,179283,0
43975,179284,0
43976,179285,0
43977,179286,0
43978,179287,0
43979,179288,0
43980,179289,0
43981,179290,0
43982,179291,0
43983,179292,0
43984,179293,0
43985,179294,1
43986,179295,0
43987,179296,0
43988,179297,0
43989,179298,0
43990,179299,0
43991,179300,1
43992,179301,0
43993,179302,0
43994,179303,0
43995,179304,0
43996,179305,0
43997,179306,0
43998,179307,0
43999,179308,0
44000,179309,0
44001,179310,0
44002,179311,0
44003,179312,0
44004,179313,0
44005,179314,0
44006,179315,0
44007,179316,0
44008,179317,0
44009,179318,0
44010,179319,0
44011,179320,0
44012,179321,0
44013,179322,0
44014,179323,0
44015,179324,0
44016,179325,0
44017,179326,0
44018,179327,0
44019,179328,0
44020,179329,0
44021,179330,0
44022,179331,0
44023,179332,0
44024,179333,0
44025,179334,0
44026,179335,1
44027,179336,0
44028,179337,0
44029,179338,0
44030,179339,0
44031,179340,0
44032,179341,0
44033,179342,0
44034,179343,0
44035,179344,0
44036,179345,0
44037,179346,0
44038,179347,0
44039,179348,1
44040,179349,1
44041,179350,0
44042,179351,0
44043,179352,0
44044,179353,0
44045,179354,0
44046,179355,0
44047,179356,0
44048,179357,0
44049,179358,0
44050,179359,0
44051,179360,0
44052,179361,0
44053,179362,0
44054,179363,0
44055,179364,0
44056,179365,0
44057,179366,1
44058,179367,0
44059,179368,0
44060,179369,0
44061,179370,0
44062,179371,0
44063,179372,0
44064,179373,0
44065,179374,0
44066,179375,0
44067,179376,0
44068,179377,0
44069,179378,0
44070,179379,0
44071,179380,0
44072,179381,0
44073,179382,0
44074,179383,0
44075,179384,0
44076,179385,0
44077,179386,0
44078,179387,0
44079,179388,0
44080,179389,0
44081,179390,1
44082,179391,0
44083,179392,0
44084,179393,1
44085,179394,0
44086,179395,0
44087,179396,0
44088,179397,0
44089,179398,0
44090,179399,0
44091,179400,0
44092,179401,0
44093,179402,1
44094,179403,0
44095,179404,0
44096,179405,0
44097,179406,0
44098,179407,1
44099,179408,0
44100,179409,0
44101,179410,0
44102,179411,0
44103,179412,0
44104,179413,0
44105,179414,0
44106,179415,1
44107,179416,1
44108,179417,0
44109,179418,0
44110,179419,0
44111,179420,0
44112,179421,0
44113,179422,1
44114,179423,0
44115,179424,0
44116,179425,0
44117,179426,0
44118,179427,0
44119,179428,0
44120,179429,0
44121,179430,0
44122,179431,0
44123,179432,0
44124,179433,1
44125,179434,0
44126,179435,0
44127,179436,0
44128,179437,0
44129,179438,0
44130,179439,0
44131,179440,0
44132,179441,0
44133,179442,0
44134,179443,1
44135,179444,0
44136,179445,0
44137,179446,0
44138,179447,0
44139,179448,0
44140,179449,0
44141,179450,0
44142,179451,0
44143,179452,0
44144,179453,0
44145,179454,1
44146,179455,0
44147,179456,0
44148,179457,0
44149,179458,0
44150,179459,0
44151,179460,0
44152,179461,0
44153,179462,0
44154,179463,0
44155,179464,0
44156,179465,0
44157,179466,0
44158,179467,0
44159,179468,0
44160,179469,0
44161,179470,0
44162,179471,0
44163,179472,0
44164,179473,0
44165,179474,0
44166,179475,0
44167,179476,0
44168,179477,0
44169,179478,0
44170,179479,0
44171,179480,0
44172,179481,0
44173,179482,0
44174,179483,0
44175,179484,0
44176,179485,0
44177,179486,0
44178,179487,0
44179,179488,1
44180,179489,0
44181,179490,0
44182,179491,0
44183,179492,0
44184,179493,0
44185,179494,0
44186,179495,1
44187,179496,0
44188,179497,0
44189,179498,0
44190,179499,0
44191,179500,0
44192,179501,0
44193,179502,0
44194,179503,0
44195,179504,0
44196,179505,0
44197,179506,0
44198,179507,0
44199,179508,0
44200,179509,0
44201,179510,0
44202,179511,0
44203,179512,0
44204,179513,1
44205,179514,1
44206,179515,0
44207,179516,0
44208,179517,1
44209,179518,0
44210,179519,0
44211,179520,0
44212,179521,0
44213,179522,0
44214,179523,0
44215,179524,0
44216,179525,1
44217,179526,0
44218,179527,0
44219,179528,0
44220,179529,0
44221,179530,0
44222,179531,0
44223,179532,1
44224,179533,0
44225,179534,1
44226,179535,0
44227,179536,0
44228,179537,1
44229,179538,0
44230,179539,0
44231,179540,0
44232,179541,0
44233,179542,0
44234,179543,0
44235,179544,0
44236,179545,0
44237,179546,1
44238,179547,0
44239,179548,0
44240,179549,0
44241,179550,0
44242,179551,1
44243,179552,0
44244,179553,0
44245,179554,0
44246,179555,0
44247,179556,1
44248,179557,0
44249,179558,0
44250,179559,0
44251,179560,0
44252,179561,0
44253,179562,0
44254,179563,0
44255,179564,1
44256,179565,1
44257,179566,0
44258,179567,0
44259,179568,0
44260,179569,0
44261,179570,1
44262,179571,0
44263,179572,0
44264,179573,1
44265,179574,0
44266,179575,0
44267,179576,0
44268,179577,0
44269,179578,0
44270,179579,0
44271,179580,0
44272,179581,0
44273,179582,0
44274,179583,1
44275,179584,0
44276,179585,1
44277,179586,0
44278,179587,0
44279,179588,0
44280,179589,0
44281,179590,0
44282,179591,1
44283,179592,1
44284,179593,0
44285,179594,0
44286,179595,0
44287,179596,0
44288,179597,1
44289,179598,0
44290,179599,0
44291,179600,0
44292,179601,0
44293,179602,0
44294,179603,0
44295,179604,0
44296,179605,0
44297,179606,1
44298,179607,0
44299,179608,0
44300,179609,0
44301,179610,0
44302,179611,0
44303,179612,1
44304,179613,0
44305,179614,0
44306,179615,0
44307,179616,0
44308,179617,1
44309,179618,1
44310,179619,0
44311,179620,1
44312,179621,0
44313,179622,0
44314,179623,0
44315,179624,0
44316,179625,0
44317,179626,0
44318,179627,0
44319,179628,0
44320,179629,0
44321,179630,0
44322,179631,0
44323,179632,0
44324,179633,0
44325,179634,1
44326,179635,0
44327,179636,0
44328,179637,0
44329,179638,0
44330,179639,0
44331,179640,0
44332,179641,0
44333,179642,0
44334,179643,0
44335,179644,0
44336,179645,0
44337,179646,0
44338,179647,0
44339,179648,0
44340,179649,0
44341,179650,0
44342,179651,0
44343,179652,0
44344,179653,0
44345,179654,0
44346,179655,0
44347,179656,0
44348,179657,0
44349,179658,0
44350,179659,0
44351,179660,0
44352,179661,0
44353,179662,0
44354,179663,0
44355,179664,0
44356,179665,0
44357,179666,0
44358,179667,1
44359,179668,0
44360,179669,0
44361,179670,0
44362,179671,1
44363,179672,0
44364,179673,0
44365,179674,0
44366,179675,0
44367,179676,0
44368,179677,0
44369,179678,0
44370,179679,0
44371,179680,0
44372,179681,0
44373,179682,0
44374,179683,0
44375,179684,0
44376,179685,0
44377,179686,0
44378,179687,0
44379,179688,0
44380,179689,0
44381,179690,0
44382,179691,0
44383,179692,0
44384,179693,0
44385,179694,0
44386,179695,0
44387,179696,0
44388,179697,0
44389,179698,0
44390,179699,0
44391,179700,0
44392,179701,0
44393,179702,0
44394,179703,0
44395,179704,0
44396,179705,0
44397,179706,0
44398,179707,0
44399,179708,0
44400,179709,0
44401,179710,0
44402,179711,0
44403,179712,0
44404,179713,0
44405,179714,0
44406,179715,0
44407,179716,0
44408,179717,0
44409,179718,0
44410,179719,1
44411,179720,0
44412,179721,0
44413,179722,0
44414,179723,0
44415,179724,0
44416,179725,1
44417,179726,0
44418,179727,0
44419,179728,0
44420,179729,0
44421,179730,1
44422,179731,1
44423,179732,0
44424,179733,0
44425,179734,0
44426,179735,0
44427,179736,0
44428,179737,0
44429,179738,0
44430,179739,0
44431,179740,0
44432,179741,0
44433,179742,0
44434,179743,1
44435,179744,0
44436,179745,0
44437,179746,0
44438,179747,0
44439,179748,0
44440,179749,0
44441,179750,1
44442,179751,0
44443,179752,0
44444,179753,0
44445,179754,0
44446,179755,0
44447,179756,0
44448,179757,0
44449,179758,0
44450,179759,0
44451,179760,1
44452,179761,0
44453,179762,0
44454,179763,0
44455,179764,0
44456,179765,0
44457,179766,0
44458,179767,0
44459,179768,0
44460,179769,0
44461,179770,0
44462,179771,0
44463,179772,0
44464,179773,1
44465,179774,0
44466,179775,0
44467,179776,0
44468,179777,0
44469,179778,0
44470,179779,0
44471,179780,0
44472,179781,0
44473,179782,0
44474,179783,0
44475,179784,0
44476,179785,0
44477,179786,0
44478,179787,1
44479,179788,0
44480,179789,0
44481,179790,0
44482,179791,1
44483,179792,0
44484,179793,0
44485,179794,1
44486,179795,0
44487,179796,0
44488,179797,0
44489,179798,0
44490,179799,0
44491,179800,1
44492,179801,0
44493,179802,0
44494,179803,1
44495,179804,0
44496,179805,0
44497,179806,0
44498,179807,0
44499,179808,0
44500,179809,1
44501,179810,0
44502,179811,0
44503,179812,0
44504,179813,1
44505,179814,0
44506,179815,0
44507,179816,0
44508,179817,0
44509,179818,0
44510,179819,0
44511,179820,1
44512,179821,0
44513,179822,0
44514,179823,0
44515,179824,0
44516,179825,0
44517,179826,0
44518,179827,0
44519,179828,0
44520,179829,0
44521,179830,0
44522,179831,0
44523,179832,0
44524,179833,0
44525,179834,0
44526,179835,0
44527,179836,0
44528,179837,0
44529,179838,0
44530,179839,0
44531,179840,0
44532,179841,0
44533,179842,0
44534,179843,1
44535,179844,0
44536,179845,0
44537,179846,0
44538,179847,0
44539,179848,0
44540,179849,0
44541,179850,0
44542,179851,0
44543,179852,1
44544,179853,0
44545,179854,0
44546,179855,0
44547,179856,0
44548,179857,0
44549,179858,0
44550,179859,0
44551,179860,1
44552,179861,0
44553,179862,0
44554,179863,0
44555,179864,0
44556,179865,0
44557,179866,0
44558,179867,0
44559,179868,0
44560,179869,0
44561,179870,0
44562,179871,0
44563,179872,0
44564,179873,0
44565,179874,1
44566,179875,1
44567,179876,0
44568,179877,0
44569,179878,0
44570,179879,0
44571,179880,0
44572,179881,0
44573,179882,0
44574,179883,0
44575,179884,0
44576,179885,1
44577,179886,0
44578,179887,0
44579,179888,0
44580,179889,0
44581,179890,0
44582,179891,0
44583,179892,1
44584,179893,0
44585,179894,1
44586,179895,0
44587,179896,0
44588,179897,0
44589,179898,0
44590,179899,0
44591,179900,0
44592,179901,0
44593,179902,0
44594,179903,0
44595,179904,0
44596,179905,0
44597,179906,0
44598,179907,0
44599,179908,0
44600,179909,0
44601,179910,0
44602,179911,0
44603,179912,0
44604,179913,0
44605,179914,0
44606,179915,0
44607,179916,0
44608,179917,0
44609,179918,0
44610,179919,0
44611,179920,0
44612,179921,0
44613,179922,0
44614,179923,0
44615,179924,0
44616,179925,0
44617,179926,0
44618,179927,0
44619,179928,0
44620,179929,0
44621,179930,0
44622,179931,0
44623,179932,0
44624,179933,1
44625,179934,1
44626,179935,0
44627,179936,0
44628,179937,0
44629,179938,0
44630,179939,1
44631,179940,0
44632,179941,0
44633,179942,0
44634,179943,1
44635,179944,1
44636,179945,1
44637,179946,0
44638,179947,0
44639,179948,1
44640,179949,0
44641,179950,0
44642,179951,0
44643,179952,0
44644,179953,1
44645,179954,0
44646,179955,0
44647,179956,0
44648,179957,0
44649,179958,0
44650,179959,0
44651,179960,0
44652,179961,0
44653,179962,0
44654,179963,1
44655,179964,1
44656,179965,0
44657,179966,0
44658,179967,0
44659,179968,0
44660,179969,0
44661,179970,0
44662,179971,0
44663,179972,0
44664,179973,0
44665,179974,1
44666,179975,0
44667,179976,0
44668,179977,0
44669,179978,0
44670,179979,0
44671,179980,0
44672,179981,0
44673,179982,0
44674,179983,0
44675,179984,0
44676,179985,1
44677,179986,0
44678,179987,0
44679,179988,0
44680,179989,0
44681,179990,1
44682,179991,0
44683,179992,0
44684,179993,0
44685,179994,0
44686,179995,1
44687,179996,0
44688,179997,0
44689,179998,0
44690,179999,0
44691,180000,0
44692,180001,0
44693,180002,0
44694,180003,0
44695,180004,0
44696,180005,0
44697,180006,0
44698,180007,0
44699,180008,0
44700,180009,0
44701,180010,0
44702,180011,0
44703,180012,0
44704,180013,1
44705,180014,0
44706,180015,1
44707,180016,0
44708,180017,0
44709,180018,0
44710,180019,1
44711,180020,0
44712,180021,0
44713,180022,0
44714,180023,0
44715,180024,0
44716,180025,0
44717,180026,0
44718,180027,0
44719,180028,0
44720,180029,0
44721,180030,0
44722,180031,0
44723,180032,0
44724,180033,0
44725,180034,0
44726,180035,0
44727,180036,0
44728,180037,0
44729,180038,0
44730,180039,0
44731,180040,0
44732,180041,0
44733,180042,0
44734,180043,0
44735,180044,0
44736,180045,1
44737,180046,0
44738,180047,0
44739,180048,0
44740,180049,0
44741,180050,1
44742,180051,0
44743,180052,1
44744,180053,0
44745,180054,0
44746,180055,0
44747,180056,0
44748,180057,0
44749,180058,0
44750,180059,0
44751,180060,0
44752,180061,0
44753,180062,1
44754,180063,0
44755,180064,0
44756,180065,0
44757,180066,1
44758,180067,0
44759,180068,0
44760,180069,0
44761,180070,0
44762,180071,0
44763,180072,0
44764,180073,0
44765,180074,0
44766,180075,0
44767,180076,0
44768,180077,0
44769,180078,0
44770,180079,0
44771,180080,0
44772,180081,0
44773,180082,1
44774,180083,0
44775,180084,0
44776,180085,0
44777,180086,1
44778,180087,0
44779,180088,0
44780,180089,0
44781,180090,0
44782,180091,0
44783,180092,0
44784,180093,0
44785,180094,0
44786,180095,1
44787,180096,0
44788,180097,0
44789,180098,0
44790,180099,0
44791,180100,0
44792,180101,1
44793,180102,0
44794,180103,0
44795,180104,1
44796,180105,0
44797,180106,0
44798,180107,0
44799,180108,0
44800,180109,0
44801,180110,0
44802,180111,0
44803,180112,1
44804,180113,0
44805,180114,1
44806,180115,1
44807,180116,0
44808,180117,0
44809,180118,0
44810,180119,0
44811,180120,0
44812,180121,0
44813,180122,0
44814,180123,0
44815,180124,0
44816,180125,0
44817,180126,1
44818,180127,0
44819,180128,0
44820,180129,1
44821,180130,0
44822,180131,1
44823,180132,0
44824,180133,0
44825,180134,0
44826,180135,0
44827,180136,0
44828,180137,0
44829,180138,0
44830,180139,0
44831,180140,0
44832,180141,0
44833,180142,0
44834,180143,0
44835,180144,0
44836,180145,0
44837,180146,0
44838,180147,1
44839,180148,0
44840,180149,0
44841,180150,0
44842,180151,0
44843,180152,0
44844,180153,0
44845,180154,0
44846,180155,0
44847,180156,0
44848,180157,0
44849,180158,0
44850,180159,1
44851,180160,0
44852,180161,0
44853,180162,0
44854,180163,0
44855,180164,0
44856,180165,0
44857,180166,0
44858,180167,0
44859,180168,0
44860,180169,0
44861,180170,0
44862,180171,0
44863,180172,0
44864,180173,0
44865,180174,0
44866,180175,0
44867,180176,0
44868,180177,0
44869,180178,0
44870,180179,0
44871,180180,0
44872,180181,0
44873,180182,0
44874,180183,0
44875,180184,0
44876,180185,0
44877,180186,0
44878,180187,0
44879,180188,0
44880,180189,0
44881,180190,1
44882,180191,0
44883,180192,0
44884,180193,0
44885,180194,0
44886,180195,0
44887,180196,0
44888,180197,0
44889,180198,0
44890,180199,0
44891,180200,0
44892,180201,0
44893,180202,0
44894,180203,0
44895,180204,0
44896,180205,0
44897,180206,0
44898,180207,0
44899,180208,0
44900,180209,0
44901,180210,0
44902,180211,0
44903,180212,0
44904,180213,0
44905,180214,1
44906,180215,0
44907,180216,0
44908,180217,0
44909,180218,0
44910,180219,1
44911,180220,0
44912,180221,1
44913,180222,0
44914,180223,0
44915,180224,0
44916,180225,0
44917,180226,1
44918,180227,1
44919,180228,1
44920,180229,0
44921,180230,1
44922,180231,0
44923,180232,1
44924,180233,0
44925,180234,0
44926,180235,0
44927,180236,0
44928,180237,0
44929,180238,0
44930,180239,0
44931,180240,0
44932,180241,0
44933,180242,0
44934,180243,0
44935,180244,0
44936,180245,1
44937,180246,0
44938,180247,0
44939,180248,0
44940,180249,0
44941,180250,1
44942,180251,0
44943,180252,1
44944,180253,0
44945,180254,1
44946,180255,0
44947,180256,0
44948,180257,0
44949,180258,1
44950,180259,0
44951,180260,0
44952,180261,0
44953,180262,0
44954,180263,1
44955,180264,0
44956,180265,1
44957,180266,0
44958,180267,0
44959,180268,0
44960,180269,0
44961,180270,0
44962,180271,0
44963,180272,0
44964,180273,0
44965,180274,0
44966,180275,0
44967,180276,0
44968,180277,0
44969,180278,1
44970,180279,0
44971,180280,0
44972,180281,0
44973,180282,1
44974,180283,0
44975,180284,0
44976,180285,0
44977,180286,0
44978,180287,0
44979,180288,0
44980,180289,0
44981,180290,0
44982,180291,0
44983,180292,0
44984,180293,0
44985,180294,0
44986,180295,0
44987,180296,0
44988,180297,0
44989,180298,1
44990,180299,0
44991,180300,0
44992,180301,0
44993,180302,0
44994,180303,0
44995,180304,1
44996,180305,0
44997,180306,0
44998,180307,0
44999,180308,1
45000,180309,0
45001,180310,0
45002,180311,0
45003,180312,0
45004,180313,0
45005,180314,0
45006,180315,0
45007,180316,1
45008,180317,0
45009,180318,0
45010,180319,0
45011,180320,0
45012,180321,0
45013,180322,0
45014,180323,1
45015,180324,0
45016,180325,0
45017,180326,1
45018,180327,0
45019,180328,1
45020,180329,0
45021,180330,0
45022,180331,0
45023,180332,0
45024,180333,0
45025,180334,0
45026,180335,0
45027,180336,0
45028,180337,0
45029,180338,0
45030,180339,0
45031,180340,1
45032,180341,0
45033,180342,0
45034,180343,1
45035,180344,0
45036,180345,0
45037,180346,0
45038,180347,1
45039,180348,0
45040,180349,0
45041,180350,0
45042,180351,0
45043,180352,0
45044,180353,0
45045,180354,1
45046,180355,0
45047,180356,0
45048,180357,0
45049,180358,0
45050,180359,0
45051,180360,0
45052,180361,0
45053,180362,1
45054,180363,0
45055,180364,1
45056,180365,0
45057,180366,1
45058,180367,0
45059,180368,0
45060,180369,0
45061,180370,1
45062,180371,0
45063,180372,0
45064,180373,0
45065,180374,0
45066,180375,0
45067,180376,1
45068,180377,0
45069,180378,0
45070,180379,0
45071,180380,0
45072,180381,0
45073,180382,0
45074,180383,0
45075,180384,0
45076,180385,0
45077,180386,0
45078,180387,0
45079,180388,1
45080,180389,0
45081,180390,1
45082,180391,1
45083,180392,1
45084,180393,0
45085,180394,0
45086,180395,0
45087,180396,0
45088,180397,0
45089,180398,0
45090,180399,0
45091,180400,0
45092,180401,1
45093,180402,1
45094,180403,1
45095,180404,0
45096,180405,1
45097,180406,0
45098,180407,0
45099,180408,0
45100,180409,0
45101,180410,0
45102,180411,0
45103,180412,0
45104,180413,0
45105,180414,0
45106,180415,0
45107,180416,0
45108,180417,0
45109,180418,0
45110,180419,0
45111,180420,0
45112,180421,0
45113,180422,0
45114,180423,1
45115,180424,0
45116,180425,0
45117,180426,0
45118,180427,0
45119,180428,0
45120,180429,0
45121,180430,0
45122,180431,0
45123,180432,0
45124,180433,0
45125,180434,0
45126,180435,0
45127,180436,0
45128,180437,0
45129,180438,0
45130,180439,0
45131,180440,0
45132,180441,0
45133,180442,0
45134,180443,0
45135,180444,1
45136,180445,0
45137,180446,1
45138,180447,0
45139,180448,0
45140,180449,1
45141,180450,0
45142,180451,0
45143,180452,0
45144,180453,0
45145,180454,0
45146,180455,0
45147,180456,0
45148,180457,0
45149,180458,0
45150,180459,0
45151,180460,0
45152,180461,0
45153,180462,0
45154,180463,0
45155,180464,0
45156,180465,0
45157,180466,0
45158,180467,0
45159,180468,1
45160,180469,0
45161,180470,1
45162,180471,0
45163,180472,0
45164,180473,0
45165,180474,0
45166,180475,0
45167,180476,0
45168,180477,0
45169,180478,0
45170,180479,0
45171,180480,0
45172,180481,0
45173,180482,0
45174,180483,0
45175,180484,0
45176,180485,0
45177,180486,0
45178,180487,0
45179,180488,0
45180,180489,0
45181,180490,0
45182,180491,0
45183,180492,0
45184,180493,0
45185,180494,0
45186,180495,0
45187,180496,1
45188,180497,1
45189,180498,0
45190,180499,1
45191,180500,0
45192,180501,0
45193,180502,0
45194,180503,0
45195,180504,0
45196,180505,0
45197,180506,0
45198,180507,0
45199,180508,1
45200,180509,0
45201,180510,0
45202,180511,0
45203,180512,0
45204,180513,0
45205,180514,0
45206,180515,0
45207,180516,0
45208,180517,0
45209,180518,0
45210,180519,0
45211,180520,0
45212,180521,0
45213,180522,0
45214,180523,0
45215,180524,0
45216,180525,1
45217,180526,0
45218,180527,1
45219,180528,0
45220,180529,1
45221,180530,0
45222,180531,0
45223,180532,0
45224,180533,0
45225,180534,1
45226,180535,0
45227,180536,0
45228,180537,0
45229,180538,0
45230,180539,0
45231,180540,0
45232,180541,0
45233,180542,0
45234,180543,0
45235,180544,0
45236,180545,0
45237,180546,0
45238,180547,1
45239,180548,0
45240,180549,0
45241,180550,0
45242,180551,0
45243,180552,0
45244,180553,0
45245,180554,0
45246,180555,0
45247,180556,1
45248,180557,0
45249,180558,0
45250,180559,0
45251,180560,0
45252,180561,0
45253,180562,0
45254,180563,0
45255,180564,0
45256,180565,0
45257,180566,0
45258,180567,0
45259,180568,0
45260,180569,0
45261,180570,0
45262,180571,0
45263,180572,0
45264,180573,0
45265,180574,0
45266,180575,0
45267,180576,1
45268,180577,0
45269,180578,1
45270,180579,0
45271,180580,0
45272,180581,0
45273,180582,1
45274,180583,0
45275,180584,0
45276,180585,0
45277,180586,1
45278,180587,0
45279,180588,0
45280,180589,0
45281,180590,0
45282,180591,0
45283,180592,0
45284,180593,0
45285,180594,0
45286,180595,0
45287,180596,0
45288,180597,0
45289,180598,0
45290,180599,0
45291,180600,1
45292,180601,0
45293,180602,0
45294,180603,0
45295,180604,1
45296,180605,0
45297,180606,0
45298,180607,1
45299,180608,0
45300,180609,0
45301,180610,0
45302,180611,1
45303,180612,0
45304,180613,1
45305,180614,0
45306,180615,0
45307,180616,0
45308,180617,0
45309,180618,0
45310,180619,0
45311,180620,0
45312,180621,0
45313,180622,0
45314,180623,0
45315,180624,0
45316,180625,0
45317,180626,0
45318,180627,1
45319,180628,0
45320,180629,0
45321,180630,1
45322,180631,0
45323,180632,0
45324,180633,0
45325,180634,0
45326,180635,0
45327,180636,0
45328,180637,1
45329,180638,0
45330,180639,0
45331,180640,0
45332,180641,0
45333,180642,0
45334,180643,0
45335,180644,0
45336,180645,0
45337,180646,1
45338,180647,0
45339,180648,0
45340,180649,0
45341,180650,0
45342,180651,0
45343,180652,0
45344,180653,0
45345,180654,0
45346,180655,0
45347,180656,0
45348,180657,0
45349,180658,0
45350,180659,0
45351,180660,0
45352,180661,0
45353,180662,0
45354,180663,0
45355,180664,0
45356,180665,0
45357,180666,0
45358,180667,0
45359,180668,0
45360,180669,0
45361,180670,0
45362,180671,1
45363,180672,0
45364,180673,1
45365,180674,0
45366,180675,0
45367,180676,0
45368,180677,0
45369,180678,0
45370,180679,0
45371,180680,0
45372,180681,0
45373,180682,0
45374,180683,0
45375,180684,0
45376,180685,0
45377,180686,0
45378,180687,0
45379,180688,0
45380,180689,0
45381,180690,0
45382,180691,0
45383,180692,0
45384,180693,0
45385,180694,0
45386,180695,0
45387,180696,1
45388,180697,0
45389,180698,0
45390,180699,0
45391,180700,0
45392,180701,0
45393,180702,1
45394,180703,0
45395,180704,0
45396,180705,0
45397,180706,0
45398,180707,0
45399,180708,0
45400,180709,0
45401,180710,0
45402,180711,0
45403,180712,0
45404,180713,0
45405,180714,0
45406,180715,1
45407,180716,0
45408,180717,0
45409,180718,0
45410,180719,0
45411,180720,0
45412,180721,1
45413,180722,0
45414,180723,0
45415,180724,0
45416,180725,0
45417,180726,0
45418,180727,0
45419,180728,1
45420,180729,0
45421,180730,1
45422,180731,0
45423,180732,1
45424,180733,0
45425,180734,0
45426,180735,0
45427,180736,0
45428,180737,0
45429,180738,0
45430,180739,0
45431,180740,0
45432,180741,0
45433,180742,0
45434,180743,0
45435,180744,0
45436,180745,1
45437,180746,0
45438,180747,1
45439,180748,0
45440,180749,1
45441,180750,0
45442,180751,0
45443,180752,0
45444,180753,0
45445,180754,0
45446,180755,0
45447,180756,0
45448,180757,0
45449,180758,0
45450,180759,0
45451,180760,0
45452,180761,0
45453,180762,0
45454,180763,0
45455,180764,0
45456,180765,0
45457,180766,0
45458,180767,0
45459,180768,0
45460,180769,0
45461,180770,0
45462,180771,0
45463,180772,1
45464,180773,0
45465,180774,0
45466,180775,0
45467,180776,0
45468,180777,0
45469,180778,0
45470,180779,0
45471,180780,0
45472,180781,0
45473,180782,0
45474,180783,0
45475,180784,0
45476,180785,0
45477,180786,0
45478,180787,0
45479,180788,0
45480,180789,0
45481,180790,0
45482,180791,1
45483,180792,0
45484,180793,0
45485,180794,0
45486,180795,0
45487,180796,0
45488,180797,0
45489,180798,0
45490,180799,1
45491,180800,0
45492,180801,1
45493,180802,1
45494,180803,0
45495,180804,0
45496,180805,0
45497,180806,0
45498,180807,0
45499,180808,1
45500,180809,0
45501,180810,0
45502,180811,0
45503,180812,0
45504,180813,0
45505,180814,0
45506,180815,1
45507,180816,0
45508,180817,0
45509,180818,0
45510,180819,0
45511,180820,0
45512,180821,0
45513,180822,0
45514,180823,0
45515,180824,0
45516,180825,0
45517,180826,1
45518,180827,0
45519,180828,0
45520,180829,1
45521,180830,0
45522,180831,1
45523,180832,1
45524,180833,0
45525,180834,0
45526,180835,0
45527,180836,1
45528,180837,0
45529,180838,0
45530,180839,1
45531,180840,0
45532,180841,0
45533,180842,0
45534,180843,0
45535,180844,0
45536,180845,1
45537,180846,0
45538,180847,1
45539,180848,0
45540,180849,0
45541,180850,0
45542,180851,0
45543,180852,0
45544,180853,0
45545,180854,0
45546,180855,0
45547,180856,0
45548,180857,0
45549,180858,0
45550,180859,1
45551,180860,0
45552,180861,1
45553,180862,0
45554,180863,0
45555,180864,1
45556,180865,0
45557,180866,0
45558,180867,0
45559,180868,0
45560,180869,0
45561,180870,0
45562,180871,0
45563,180872,0
45564,180873,0
45565,180874,0
45566,180875,0
45567,180876,0
45568,180877,0
45569,180878,0
45570,180879,0
45571,180880,0
45572,180881,0
45573,180882,0
45574,180883,0
45575,180884,1
45576,180885,0
45577,180886,0
45578,180887,0
45579,180888,0
45580,180889,0
45581,180890,1
45582,180891,0
45583,180892,0
45584,180893,0
45585,180894,0
45586,180895,0
45587,180896,0
45588,180897,0
45589,180898,0
45590,180899,0
45591,180900,0
45592,180901,0
45593,180902,0
45594,180903,1
45595,180904,0
45596,180905,0
45597,180906,0
45598,180907,0
45599,180908,0
45600,180909,0
45601,180910,0
45602,180911,0
45603,180912,1
45604,180913,0
45605,180914,0
45606,180915,0
45607,180916,0
45608,180917,0
45609,180918,0
45610,180919,0
45611,180920,0
45612,180921,1
45613,180922,0
45614,180923,0
45615,180924,0
45616,180925,0
45617,180926,0
45618,180927,1
45619,180928,0
45620,180929,0
45621,180930,0
45622,180931,0
45623,180932,0
45624,180933,0
45625,180934,0
45626,180935,0
45627,180936,0
45628,180937,0
45629,180938,0
45630,180939,0
45631,180940,0
45632,180941,0
45633,180942,0
45634,180943,0
45635,180944,0
45636,180945,0
45637,180946,0
45638,180947,0
45639,180948,0
45640,180949,0
45641,180950,0
45642,180951,0
45643,180952,0
45644,180953,0
45645,180954,0
45646,180955,0
45647,180956,1
45648,180957,0
45649,180958,1
45650,180959,0
45651,180960,0
45652,180961,0
45653,180962,0
45654,180963,0
45655,180964,0
45656,180965,0
45657,180966,0
45658,180967,0
45659,180968,0
45660,180969,0
45661,180970,0
45662,180971,0
45663,180972,1
45664,180973,0
45665,180974,0
45666,180975,0
45667,180976,0
45668,180977,0
45669,180978,0
